word	ipa	language	pos	concept	label
preludio	pɾeluðjo	spanish	noun	prelude	1
interludio	inteɾluðjo	spanish	noun	interlude	1
coda	koda	spanish	noun	coda	1
motivo	motiβo	spanish	noun	motif	1
tema	tema	spanish	noun	theme	1
variación	βaɾjaθjon	spanish	noun	variation	1
improvisación	impɾoβisaθjon	spanish	noun	improvisation	1
composición	kompotiθjon	spanish	noun	composition	1
arreglo	areɡlo	spanish	noun	arrangement	1
orquestación	oɾkestaθjon	spanish	noun	orchestration	1
director	diɾeθoɾ	spanish	noun	conductor	1
solista	solista	spanish	noun	soloist	1
cuarteto	kwaɾteto	spanish	noun	quartet	1
quinteto	kinteto	spanish	noun	quintet	1
sexteto	seksteto	spanish	noun	sextet	1
septeto	septeto	spanish	noun	septet	1
octeto	okteto	spanish	noun	octet	1
sinfonía	sinfonja	spanish	noun	symphony	1
concierto	konθjeɾto	spanish	noun	concerto	1
sonata	sonata	spanish	noun	sonata	1
suite	switje	spanish	noun	suite	1
rondó	ɾonðo	spanish	noun	rondo	1
fuga	fuɣa	spanish	noun	fugue	1
canon	kanon	spanish	noun	canon	1
aria	aɾja	spanish	noun	aria	1
recitativo	ɾeθitatiβo	spanish	noun	recitative	1
dúo	duo	spanish	noun	duet	1
trío	tɾio	spanish	noun	trio	1
coro	koɾo	spanish	noun	chorus	1
coro	koɾo	spanish	noun	choir	1
capilla	kapiʎa	spanish	noun	cappella	1
réquiem	ɾekwjem	spanish	noun	requiem	1
oratorio	oɾatoɾjo	spanish	noun	oratorio	1
cantata	kantata	spanish	noun	cantata	1
misa	misa	spanish	noun	mass	0
himno	imno	spanish	noun	hymn	0
salmo	salmo	spanish	noun	psalm	1
góspel	ɡospel	spanish	noun	gospel	1
espiritual	espiɾitwal	spanish	noun	spiritual	1
madrigal	maðɾiɣal	spanish	noun	madrigal	1
motete	motete	spanish	noun	motet	1
canción	kaŋθjon	spanish	noun	chanson	0
lied	lieð	spanish	noun	lied	1
balada	βalaða	spanish	noun	ballad	1
villancico	βiʎanθiko	spanish	noun	carol	0
serenata	seɾenata	spanish	noun	serenade	1
nocturno	noktwno	spanish	noun	nocturne	1
estudio	estudio	spanish	noun	étude	0
scherzo	ʃeɾθo	spanish	noun	scherzo	1
capricho	kapɾitʃo	spanish	noun	capriccio	1
fantasía	fantasja	spanish	noun	fantasia	1
rapsodia	ɾapsoðja	spanish	noun	rhapsody	1
tocata	tokata	spanish	noun	toccata	1
pasacalle	pasakaʎe	spanish	noun	passacaglia	1
chacona	tʃakona	spanish	noun	chaconne	1
pavana	paβana	spanish	noun	pavane	1
zarabanda	θaɾaβanða	spanish	noun	sarabande	1
giga	xiɣa	spanish	noun	gigue	1
minué	minwɛ	spanish	noun	minuet	1
gavota	ɡaβota	spanish	noun	gavotte	1
bourrée	buɾe	spanish	noun	bourree	1
alemanda	alemanda	spanish	noun	allemande	1
corrente	koɾente	spanish	noun	courante	1
tarántula	taɾantula	spanish	noun	tarantula	1
pingüino	piŋɡino	spanish	noun	penguin	1
koala	koala	spanish	noun	koala	1
panda	panda	spanish	noun	panda	1
llama	ʎama	spanish	noun	llama	0
alpaca	alpaka	spanish	noun	alpaca	0
vicuña	βikunja	spanish	noun	vicuña	0
chinchilla	tʃintʃiʎa	spanish	noun	chinchilla	0
capibara	kapiβaɾa	spanish	noun	capybara	1
iguana	iɣwana	spanish	noun	iguana	0
anaconda	anakonda	spanish	noun	anaconda	1
cobra	koβɾa	spanish	noun	cobra	1
piraña	piɾanja	spanish	noun	piranha	1
barracuda	βaɾakuda	spanish	noun	barracuda	1
tiburón	tiβuɾon	spanish	noun	shark	0
ballena	βaʎena	spanish	noun	whale	0
delfín	ðelfin	spanish	noun	dolphin	1
pulpo	pulpo	spanish	noun	octopus	0
medusa	meðusa	spanish	noun	jellyfish	0
estrella de mar	estɾeʎaðemaɾ	spanish	noun	starfish	0
caballito de mar	kaβaʎitoðemaɾ	spanish	noun	seahorse	0
langosta	laŋɡosta	spanish	noun	lobster	0
cangrejo	kaŋɡɾexo	spanish	noun	crab	0
camarón	kamaɾon	spanish	noun	shrimp	0
ostra	ostɾa	spanish	noun	oyster	0
mejillón	meʝiʎon	spanish	noun	mussel	0
almeja	almexa	spanish	noun	clam	0
vieira	βejɾa	spanish	noun	scallop	0
calamar	kalamaɾ	spanish	noun	squid	0
erizo de mar	eɾiθoðemaɾ	spanish	noun	urchin	0
coral	koɾal	spanish	noun	coral	0
anémona	anemona	spanish	noun	anemone	1
plancton	plankton	spanish	noun	plankton	1
algas	alɣas	spanish	noun	algae	0
alga marina	alɣamaɾina	spanish	noun	seaweed	0
quelpo	kelpo	spanish	noun	kelp	1
arrecife	aɾeθiβe	spanish	noun	reef	0
laguna	laɣuna	spanish	noun	lagoon	1
atolón	atolon	spanish	noun	atoll	1
archipiélago	aɾtʃipjelaɣo	spanish	noun	archipelago	1
península	peninsula	spanish	noun	peninsula	1
istmo	istmo	spanish	noun	isthmus	1
fiordo	fjoɾðo	spanish	noun	fjord	1
géiser	xeiser	spanish	noun	geyser	1
glaciar	ɡlaθjaɾ	spanish	noun	glacier	1
iceberg	iθeβeɾɣ	spanish	noun	iceberg	1
taiga	taiɣa	spanish	noun	taiga	1
sabana	saβana	spanish	noun	savanna	1
pradera	pɾaðeɾa	spanish	noun	prairie	0
estepa	estepa	spanish	noun	steppe	1
desierto	ðesjɛɾto	spanish	noun	desert	0
oasis	oasis	spanish	noun	oasis	1
mesa	mesa	spanish	noun	mesa	0
otero	oteɾo	spanish	noun	butte	0
meseta	meseta	spanish	noun	plateau	0
valle	βaʎe	spanish	noun	valley	0
garganta	ɡaɾɡanta	spanish	noun	gorge	0
barranco	βaranko	spanish	noun	ravine	0
cumbre	kumβɾe	spanish	noun	summit	0
pico	piko	spanish	noun	peak	0
cresta	kɾesta	spanish	noun	ridge	0
pendiente	pendjen̟te	spanish	noun	slope	0
acantilado	akantiʎaðo	spanish	noun	cliff	0
roca	roka	spanish	noun	boulder	0
guijarro	ɡixaɾo	spanish	noun	pebble	0
arena	aɾena	spanish	noun	sand	0
duna	duna	spanish	noun	dune	1
playa	pʎaʝa	spanish	noun	beach	0
orilla	oɾiʎa	spanish	noun	shore	0
costa	kosta	spanish	noun	coast	0
bahía	baʝa	spanish	noun	bay	0
cala	kala	spanish	noun	cove	0
puerto	pweɾto	spanish	noun	harbor	0
muelle	mweʎe	spanish	noun	dock	0
muelle	mweʎe	spanish	noun	pier	0
embarcadero	embatʃaðeɾo	spanish	noun	wharf	0
marina	maɾina	spanish	noun	marina	1
yate	ʝate	spanish	noun	yacht	1
velero	βeleɾo	spanish	noun	sailboat	0
catamarán	katamaɾan	spanish	noun	catamaran	1
trimarán	tɾimaɾan	spanish	noun	trimaran	1
canoa	kanoa	spanish	noun	canoe	1
balsa	βalsa	spanish	noun	raft	0
bote	βote	spanish	noun	dinghy	0
submarino	suβmaɾino	spanish	noun	submarine	1
destructor	ðestɾwktor	spanish	noun	destroyer	0
crucero	kɾuθeɾo	spanish	noun	cruiser	0
fragata	fɾaɣata	spanish	noun	frigate	1
corbeta	koɾβeta	spanish	noun	corvette	1
goleta	ɡoleta	spanish	noun	schooner	0
bergantín	βeɾɣantin	spanish	noun	brigantine	1
galeón	ɡaleon	spanish	noun	galleon	1
carabela	kaɾaβela	spanish	noun	caravel	1
dhow	ðao	spanish	noun	dhow	1
junco	xun̟ko	spanish	noun	junk	0
sampán	sampan	spanish	noun	sampan	1
góndola	ɡon̟dola	spanish	noun	gondola	1
batea	batea	spanish	noun	punt	0
ferry	feɾi	spanish	noun	ferry	1
barcaza	βaɾkaθa	spanish	noun	barge	0
remolcador	ɾemolkaðoɾ	spanish	noun	tugboat	0
aerodeslizador	aeɾoðeslisaðoɾ	spanish	noun	hovercraft	0
moto acuática	motoakwatika	spanish	noun	jetski	0
tsunami	t͡sunt͡sami	italian	noun	tsunami	1
mela	mɛla	italian	noun	apple	0
riunione	rjunjone	italian	noun	meeting	0
camminata	kamminata	italian	verb	walk	0
karaoke	karaoke	italian	noun	karaoke	1
gatto	ɡatto	italian	noun	cat	0
élite	elite	italian	noun	elite	1
corsa	kɔrsa	italian	verb	run	0
sushi	susi	italian	noun	sushi	1
cane	kane	italian	noun	dog	0
balletto	balɛtto	italian	noun	ballet	1
casa	kaza	italian	noun	house	0
cucina	kutʃina	italian	noun	cuisine	0
albero	albero	italian	noun	tree	0
buongustaio	bwɔŋɡwastajo	italian	noun	gourmet	0
fiume	fjume	italian	noun	river	0
ristorante	ristorante	italian	noun	restaurant	0
uccello	uttʃɛllo	italian	noun	bird	0
asilo	azilo	italian	noun	kindergarten	0
pesce	peʃe	italian	noun	fish	0
zeitgeist	tsaɪtɡaɪst	italian	noun	zeitgeist	1
orso	ɔrso	italian	noun	bear	0
schadenfreude	ʃadn̩fʁɔɪdə	italian	noun	schadenfreude	1
sedia	sɛdja	italian	noun	chair	0
algebra	aldʒɛbra	italian	noun	algebra	1
tavolo	tavolo	italian	noun	table	0
algoritmo	alɡoritmo	italian	noun	algorithm	1
scarpa	ʃkarpa	italian	noun	shoe	0
zero	t͡sɛro	italian	noun	zero	1
camicia	kamitʃa	italian	noun	shirt	0
caffè	kaffe	italian	noun	coffee	0
auto	auto	italian	noun	car	0
pianoforte	pjanofɔrte	italian	noun	piano	0
strada	strada	italian	noun	road	0
opera	ɔpera	italian	noun	opera	0
libro	libro	italian	noun	book	0
karma	karma	italian	noun	karma	1
penna	pɛnna	italian	noun	pen	0
yoga	jɔɡa	italian	noun	yoga	1
latte	late	italian	noun	milk	0
safari	safari	italian	noun	safari	1
pane	panɛ	italian	noun	bread	0
zebra	dzɛbra	italian	noun	zebra	1
nuvola	nwɔla	italian	noun	cloud	0
kayak	kajak	italian	noun	kayak	1
pioggia	pjɔdʒa	italian	noun	rain	0
igloo	iɡlɔ	italian	noun	igloo	1
neve	neve	italian	noun	snow	0
samurai	samurai	italian	noun	samurai	1
tempesta	tɛmpɛsta	italian	noun	storm	0
manga	maŋɡa	italian	noun	manga	1
vento	vɛnto	italian	noun	wind	0
anime	anime	italian	noun	anime	1
fuoco	fwɔko	italian	noun	fire	0
haiku	haiku	italian	noun	haiku	1
ghiaccio	ɡjatʃo	italian	noun	ice	0
origami	oriɡami	italian	noun	origami	1
roccia	rɔtʃa	italian	noun	rock	1
ninja	ninʤa	italian	noun	ninja	1
terra	tɛrra	italian	noun	earth	0
futon	futɔn	italian	noun	futon	1
cielo	tʃɛlo	italian	noun	sky	0
ramen	ramɛn	italian	noun	ramen	1
mano	mano	italian	noun	hand	0
tofu	tofu	italian	noun	tofu	1
piede	pjede	italian	noun	foot	0
bonsai	bonsai	italian	noun	bonsai	1
occhio	ɔkjo	italian	noun	eye	0
geisha	ɡɛʃa	italian	noun	geisha	1
naso	nazo	italian	noun	nose	0
chic	ʃik	italian	adjective	chic	1
bocca	bɔkka	italian	noun	mouth	0
cliché	kliʃe	italian	noun	cliché	1
capelli	kapɛlli	italian	noun	hair	0
décor	dekɔr	italian	noun	décor	1
braccio	bratʃo	italian	noun	arm	0
ensemble	ɑ̃sɔ̃bl	italian	noun	ensemble	0
gamba	ɡamba	italian	noun	leg	0
facciata	fatʃata	italian	noun	façade	0
cuore	kwɔre	italian	noun	heart	0
genere	dʒɛnɛre	italian	noun	genre	0
osso	ɔso	italian	noun	bone	0
liaison	ljazon	italian	noun	liaison	1
porta	pɔrta	italian	noun	door	0
matinée	matineɛ	italian	noun	matinée	1
finestra	finɛstra	italian	noun	window	0
ingenuo	indʒɛnwo	italian	adjective	naïve	0
muro	muro	italian	noun	wall	0
curriculum	kurrikulm	italian	noun	résumé	0
pavimento	pavimento	italian	noun	floor	0
silhouette	silwɛt	italian	noun	silhouette	1
tetto	tɛto	italian	noun	roof	0
souvenir	svinɛr	italian	noun	souvenir	0
letto	lɛto	italian	noun	bed	0
doppio	dɔppjo	italian	noun	doppelganger	0
madre	madre	italian	noun	mother	0
desiderio di viaggiare	deziderjodivjadʒare	italian	noun	wanderlust	0
padre	padre	italian	noun	father	0
angoscia	aŋɡɔnʃa	italian	noun	angst	0
sorella	sorɛlla	italian	noun	sister	0
blitz	blits	italian	noun	blitz	1
fratello	fratɛllo	italian	noun	brother	0
gastronomia	ɡastronɔmja	italian	noun	delicatessen	0
bambino	bambino	italian	noun	child	0
sostituto	sostituto	italian	noun	ersatz	0
amico	amiko	italian	noun	friend	0
festa	fɛsta	italian	noun	fest	0
insegnante	inseɲɲante	italian	noun	teacher	0
salute	salute	italian	noun	gesundheit	0
studente	studente	italian	noun	student	0
entroterra	entroterra	italian	noun	hinterland	0
mattina	mattina	italian	noun	morning	0
rotto	rɔtto	italian	noun	kaput	0
notte	nɔtte	italian	noun	night	0
leitmotiv	lɛitmotiv	italian	noun	leitmotif	1
giorno	dʒorno	italian	noun	day	0
poltergeist	pɔltɛrɡaɪst	italian	noun	poltergeist	1
anno	ano	italian	noun	year	0
zaino	dzajno	italian	noun	rucksack	0
mangiare	mandʒare	italian	verb	eat	0
discorso	diskɔrso	italian	noun	spiel	0
dormire	dormire	italian	verb	sleep	0
super	super	italian	noun	uber	0
saltare	saltare	italian	verb	jump	0
vietato	vjɛtato	italian	verb	verboten	0
sedere	sedɛre	italian	verb	sit	0
bambino prodigio	bambinoprodidʒo	italian	noun	wunderkind	0
stare in piedi	stareinpjɛdi	italian	verb	stand	0
zucchero	tsukkero	italian	noun	sugar	1
aprire	aprire	italian	verb	open	0
cotone	kotone	italian	noun	cotton	1
chiudere	kjudɛre	italian	verb	close	0
rivista	rivista	italian	noun	magazine	0
dare	dare	italian	verb	give	0
divano	divano	italian	noun	sofa	0
prendere	prendtʃɛre	italian	verb	take	0
alcol	alkɔl	italian	noun	alcohol	1
fare	fare	italian	verb	make	0
giraffa	dʒirɑffa	italian	noun	giraffe	1
leggere	lɛddʒere	italian	verb	read	0
pericolo	perikɔlo	italian	noun	hazard	0
scrivere	skrivɛre	italian	verb	write	0
barattolo	barattolo	italian	noun	jar	0
cantare	kantare	italian	verb	sing	0
limone	limone	italian	noun	lemon	0
ballare	ballare	italian	verb	dance	0
materasso	materassɔ	italian	noun	mattress	1
lavorare	lavorare	italian	verb	work	0
tariffa	tariffa	italian	noun	tariff	1
imparare	imparare	italian	verb	learn	0
macho	mako	italian	noun	macho	1
felice	felitʃe	italian	adjective	happy	0
festa	fɛsta	italian	noun	fiesta	0
triste	triste	italian	adjective	sad	0
pennichella	pɛnnɪkɛlla	italian	noun	siesta	0
grande	ɡrande	italian	adjective	big	0
piazza	pjattsa	italian	noun	plaza	0
piccolo	pikkolo	italian	adjective	small	0
patio	patjo	italian	noun	patio	1
caldo	kaldɔ	italian	adjective	hot	0
guerriglia	ɡwerrillja	italian	noun	guerrilla	1
freddo	frɛddo	italian	adjective	cold	0
tornado	tornado	italian	noun	tornado	1
nuovo	nwɔvo	italian	adjective	new	0
canyon	kaɲɔn	italian	noun	canyon	1
vecchio	vɛkjo	italian	adjective	old	0
bonanza	bonandza	italian	noun	bonanza	1
velocemente	velotʃemɛnte	italian	adverb	quickly	0
burrito	buritto	italian	noun	burrito	1
lentamente	lɛntamɛnte	italian	adverb	slowly	0
quesadilla	kɛsadila	italian	noun	quesadilla	1
sempre	sɛmpre	italian	adverb	always	0
taco	tako	italian	noun	taco	1
mai	mai	italian	adverb	never	0
nacho	nako	italian	noun	nacho	1
banana	banana	italian	noun	banana	1
poncho	poŋko	italian	noun	poncho	1
erba	ɛrba	italian	noun	grass	0
giustiziere	dʒuˌstitsjɛre	italian	noun	vigilante	0
fiore	fjore	italian	noun	flower	0
affresco	affrɛsko	italian	noun	fresco	0
montagna	montaɲɲa	italian	noun	mountain	0
studio	studjo	italian	noun	studio	0
amore	amore	italian	verb	love	0
vulcano	vulkano	italian	noun	volcano	0
pensare	pensare	italian	verb	think	0
inferno	infɛrno	italian	noun	inferno	0
forte	fɔrte	italian	adjective	strong	0
stucco	stuko	italian	noun	stucco	0
debole	dɛbɔle	italian	adjective	weak	0
cappuccino	kapputtʃino	italian	noun	cappuccino	0
pulito	pulito	italian	adjective	clean	0
espresso	ɛsprɛsso	italian	noun	espresso	0
sogno	sɔɲɲo	italian	verb	dream	0
bravo	bravo	italian	adverb	bravo	0
costruire	kostruire	italian	verb	build	0
nirvana	nirvana	italian	noun	nirvana	1
crescere	kretʃere	italian	verb	grow	0
bungalow	baŋɡalow	italian	noun	bungalow	1
pianta	pjanta	italian	noun	plant	0
giungla	dʒuŋɡla	italian	noun	jungle	1
raccolto	rakkolto	italian	noun	harvest	0
pigiama	pidʒama	italian	noun	pajamas	1
cucinare	kutʃinare	italian	verb	cook	0
shampoo	ʃampoo	italian	noun	shampoo	1
cuocere	kwotʃere	italian	verb	bake	0
delinquente	delinkwente	italian	noun	thug	0
disegnare	dizeɲɲare	italian	verb	draw	0
avatar	avatar	italian	noun	avatar	1
dipingere	dipindʒere	italian	verb	paint	0
guru	ɡuru	italian	noun	guru	1
giocare	dʒokare	italian	verb	play	0
vudù	vudu	italian	noun	voodoo	1
studiare	studiare	italian	verb	study	0
marimba	marimba	italian	noun	marimba	1
insegnare	inseɲɲare	italian	verb	teach	0
mojo	modʒo	italian	noun	mojo	1
aiutare	ajutare	italian	verb	help	0
banjo	bandʒo	italian	noun	banjo	1
chiedere	kjɛdere	italian	verb	ask	0
tundra	tundra	italian	noun	tundra	1
rispondere	rispondere	italian	verb	answer	0
anorak	anorak	italian	noun	anorak	1
chiamare	kjamare	italian	verb	call	0
slittino	zlittino	italian	noun	toboggan	1
nome	nome	italian	noun	name	0
boomerang	boomeranɡ	italian	noun	boomerang	1
ascoltare	askoltare	italian	verb	listen	0
canguro	kanɡuro	italian	noun	kangaroo	1
animale	animale	italian	noun	animal	0
artista	artista	italian	noun	artist	0
banca	banka	italian	noun	bank	0
capitale	kapitale	italian	noun	capital	0
centro	tʃentro	italian	noun	center	0
cinema	tʃinema	italian	noun	cinema	1
città	tʃitta	italian	noun	city	0
colore	kolore	italian	noun	color	0
commedia	kommɛdja	italian	noun	comedy	1
cultura	kultura	italian	noun	culture	0
dottore	dottore	italian	noun	doctor	0
dramma	dramma	italian	noun	drama	1
economia	ekonomja	italian	noun	economy	1
emozione	emottsjone	italian	noun	emotion	1
energia	enerdʒa	italian	noun	energy	0
esempio	ezempio	italian	noun	example	0
famiglia	famidʒa	italian	noun	family	0
festival	festival	italian	noun	festival	0
forma	forma	italian	noun	form	0
funzione	funtsjone	italian	noun	function	0
ospedale	ospedale	italian	noun	hospital	0
idea	idea	italian	noun	idea	1
industria	industrja	italian	noun	industry	0
informazione	informatsjone	italian	noun	information	0
strumento	strumento	italian	noun	instrument	0
intelligenza	intellidʒentsa	italian	noun	intelligence	0
internet	internet	italian	noun	internet	1
interesse	interesse	italian	noun	interest	0
internazionale	internattsjonale	italian	noun	international	0
giustizia	dʒustittsja	italian	noun	justice	0
lingua	linɡwa	italian	noun	language	0
logica	lodʒika	italian	noun	logic	1
manuale	manuale	italian	noun	manual	0
mappa	mappa	italian	noun	map	0
materiale	materjale	italian	noun	material	1
media	mɛdja	italian	noun	media	0
memoria	memorja	italian	noun	memory	0
metallo	metallo	italian	noun	metal	0
metodo	metodo	italian	noun	method	1
minuto	minuto	italian	noun	minute	0
moderno	moderno	italian	noun	modern	0
momento	momento	italian	noun	moment	0
musica	muzika	italian	noun	music	1
nazione	nattsjone	italian	noun	nation	0
naturale	naturale	italian	noun	natural	0
numero	numero	italian	noun	number	0
oggetto	oddʒetto	italian	noun	object	0
ufficio	uffitʃo	italian	noun	office	0
opinione	opinjone	italian	noun	opinion	0
organizzazione	orɡanidzattsjone	italian	noun	organization	0
carta	karta	italian	noun	paper	0
persona	persona	italian	noun	person	0
foto	foto	italian	noun	photo	1
polizia	polittsja	italian	noun	police	1
politica	politika	italian	noun	politics	1
popolazione	popolattsjone	italian	noun	population	0
presidente	prezidente	italian	noun	president	0
problema	problema	italian	noun	problem	1
prodotto	prodotto	italian	noun	product	0
programma	proɡramma	italian	noun	program	1
radio	radjo	italian	noun	radio	0
regione	redʒone	italian	noun	region	0
religione	relidʒone	italian	noun	religion	0
scuola	skwola	italian	noun	school	0
scienza	ʃjentsa	italian	noun	science	0
situazione	situattsjone	italian	noun	situation	0
sistema	sistema	italian	noun	system	1
telefono	telefono	italian	noun	telephone	1
televisione	televizjone	italian	noun	television	1
turista	turista	italian	noun	tourist	0
università	universita	italian	noun	university	0
visione	vizjone	italian	noun	vision	0
circa	tʃirka	italian	function	about	0
dopo	dopo	italian	function	after	0
di nuovo	dinwɔvo	italian	adverb	again	0
contro	kontro	italian	function	against	0
tutto	tutto	italian	function	all	0
quasi	kwazi	italian	adverb	almost	0
solo	solo	italian	adjective	alone	0
lungo	luŋgo	italian	function	along	0
già	dʒa	italian	adverb	already	0
anche	aŋke	italian	adverb	also	0
benché	beŋke	italian	function	although	0
tra	tra	italian	function	among	0
e	e	italian	function	and	0
un altro	unaltro	italian	function	another	0
qualsiasi	kwalsjazi	italian	function	any	0
intorno	intorno	italian	function	around	0
come	kome	italian	function	as	0
a	a	italian	function	at	0
via	via	italian	function	away	0
indietro	indjetro	italian	noun	back	0
essere	ɛssere	italian	verb	be	0
diventare	diventare	italian	verb	become	0
prima	prima	italian	function	before	0
iniziare	inizjare	italian	verb	begin	0
dietro	djetro	italian	function	behind	0
credere	kredere	italian	verb	believe	0
sotto	sotto	italian	function	below	0
tra	tra	italian	function	between	0
oltre	oltre	italian	function	beyond	0
nero	nero	italian	adjective	black	0
sangue	saŋɡwe	italian	noun	blood	0
soffiare	soffjare	italian	verb	blow	0
blu	blu	italian	adjective	blue	0
corpo	kɔrpo	italian	noun	body	0
entrambi	entrambi	italian	function	both	0
rompere	rompere	italian	verb	break	0
portare	portare	italian	verb	bring	0
marrone	marone	italian	adjective	brown	0
bruciare	brutʃare	italian	verb	burn	0
ma	ma	italian	function	but	0
comprare	komprare	italian	verb	buy	0
da	da	italian	function	by	0
potere	potere	italian	verb	can	0
macchina	makkina	italian	noun	car	0
prendere	prendere	italian	verb	catch	0
chiaro	kjaro	italian	adjective	clear	0
scalare	skalare	italian	verb	climb	0
venire	venire	italian	verb	come	0
fresco	fresko	italian	adjective	cool	0
contare	kontare	italian	verb	count	0
coprire	koprire	italian	verb	cover	0
tagliare	taʎʎare	italian	verb	cut	0
scuro	skuro	italian	adjective	dark	0
morto	morto	italian	adjective	dead	0
profondo	profondo	italian	adjective	deep	0
scavare	skavare	italian	verb	dig	0
fare	fare	italian	verb	do	0
giù	dʒu	italian	function	down	0
bere	bere	italian	verb	drink	0
guidare	ɡwidare	italian	verb	drive	0
lasciare cadere	laʃʃarekadere	italian	verb	drop	0
secco	sekko	italian	adjective	dry	0
ogni	oɲi	italian	function	each	0
presto	presto	italian	adverb	early	0
est	est	italian	noun	east	0
bordo	bordo	italian	function	edge	0
fine	fine	italian	noun	end	0
viso	viso	italian	noun	face	0
cadere	kadere	italian	verb	fall	0
lontano	lontano	italian	adjective	far	0
veloce	velotʃe	italian	adjective	fast	0
grasso	ɡrasso	italian	adjective	fat	0
paura	paura	italian	noun	fear	0
nutrire	nutrire	italian	verb	feed	0
